id;user_id;search_keyword;search_type;result_count;ip_address;user_agent;created_at
522;;マエスケ;all;"0";43.157.38.131;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-11-26 12:29:32
523;;マエスケ;all;"0";114.17.50.173;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36";2025-11-26 14:03:20
524;"0";西村京太郎;ng_word_blocked;"0";"66.249.77.230";"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-11-26 14:29:11
525;"0";ドイツ人;ng_word_blocked;"0";66.249.77.231;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-11-26 14:34:12
526;"0";ドイツ人;ng_word_blocked;"0";66.249.77.231;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-11-26 14:34:12
527;"0";ライブ;ng_word_blocked;"0";66.249.77.232;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-11-26 19:31:48
528;"0";西村京太郎;ng_word_blocked;"0";40.77.167.144;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-26 20:53:51
529;;マエスケ;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36";2025-11-26 23:34:19
530;;マエスケ;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36";2025-11-26 23:34:21
531;;マエスケ;all;"0";66.249.82.102;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)";2025-11-26 23:34:22
532;;マエスケ;all;"0";74.125.215.232;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)";2025-11-26 23:34:23
533;;マエスケ;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36";2025-11-26 23:34:30
534;;道産子;all;"0";129.226.93.214;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-11-27 02:14:09
535;;道産子;all;"0";43.157.46.118;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-11-27 03:24:13
536;;太股;all;"0";186.212.63.66;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36";2025-11-27 05:24:13
537;;マエスケ;all;"0";"23.146.184.230";"Mozilla/5.0 (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12D508 Safari/600.1.4";2025-11-27 07:00:09
538;;道産子;all;"0";"23.146.184.230";"Mozilla/5.0 (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12D508 Safari/600.1.4";2025-11-27 07:00:10
539;;鬼滅の刃;all;"0";"23.146.184.230";"Mozilla/5.0 (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12D508 Safari/600.1.4";2025-11-27 07:00:11
540;;高市;all;"0";"23.146.184.230";"Mozilla/5.0 (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12D508 Safari/600.1.4";2025-11-27 07:00:11
541;"0";ライブ;ng_word_blocked;"0";192.141.72.172;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36";2025-11-27 10:22:21
542;;ライブ;all;"0";192.141.72.172;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36";2025-11-27 10:22:21
543;;太股;all;"0";185.114.54.16;"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36";2025-11-27 14:24:05
544;"0";参議院議員 支持しますか;ng_word_blocked;"0";40.77.167.224;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-27 18:27:09
545;"0";参議院議員 支持しますか;ng_word_blocked;"0";40.77.167.224;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-27 18:27:09
546;"0";情報;ng_word_blocked;"0";40.77.167.54;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-27 23:09:13
547;"0";ドイツ人;ng_word_blocked;"0";57.141.14.59;meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler);2025-11-28 05:05:08
548;"0";ドイツ人;ng_word_blocked;"0";57.141.14.59;meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler);2025-11-28 05:05:08
549;;高市;all;"0";57.129.139.103;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36";2025-11-28 07:17:28
550;"0";参議院議員 支持しますか;ng_word_blocked;"0";52.167.144.176;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-28 17:50:00
551;"0";参議院議員 支持しますか;ng_word_blocked;"0";52.167.144.176;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-28 17:50:00
552;"0";西村京太郎;ng_word_blocked;"0";66.249.77.232;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-11-28 22:35:29
553;"0";ドイツ人;ng_word_blocked;"0";"66.249.77.230";"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-11-28 22:43:48
554;"0";ドイツ人;ng_word_blocked;"0";"66.249.77.230";"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-11-28 22:43:48
555;"0";ドイツ人;ng_word_blocked;"0";52.167.144.221;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-29 02:30:39
556;"0";ドイツ人;ng_word_blocked;"0";52.167.144.221;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-29 02:30:39
557;;高市;all;"0";124.156.179.141;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-11-29 06:56:51
558;;女子高生;all;"0";118.0.97.128;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-11-29 08:40:10
559;;少林寺拳法;all;"0";118.0.97.128;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-11-29 08:40:23
560;;マエスケ;all;"0";111.119.207.192;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";2025-11-29 08:52:06
561;;鬼滅の刃;all;"0";43.153.123.3;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-11-29 08:57:16
562;;クマ;all;"0";111.119.245.63;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36";2025-11-29 11:06:41
563;;入園;all;"0";201.13.21.124;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.81 Safari/537.36";2025-11-29 15:26:23
564;"0";さくら;ng_word_blocked;"0";40.77.167.72;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-29 17:19:16
565;;道産子;all;"0";189.1.242.134;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36";2025-11-29 18:57:43
566;"0";youtube;ng_word_blocked;"0";66.249.77.231;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-11-30 00:58:07
567;"0";タスク;ng_word_blocked;"0";52.167.144.237;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-30 01:21:47
568;;気になる相手;all;"0";"119.13.90.120";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36 Edg/101.0.1210.47";2025-11-30 02:40:54
569;"0";元恋人;ng_word_blocked;"0";40.77.167.28;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-30 06:24:00
570;"0";結婚できますか？;ng_word_blocked;"0";"66.249.77.230";"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-11-30 08:23:30
571;"0";クラウド;ng_word_blocked;"0";17.241.219.63;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)";2025-11-30 09:02:12
572;"0";ドイツ人//;ng_word_blocked;"0";57.141.14.82;meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler);2025-11-30 11:11:49
573;"0";ドイツ人//;ng_word_blocked;"0";57.141.14.82;meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler);2025-11-30 11:11:49
574;"0";ライブ;ng_word_blocked;"0";"66.249.77.230";"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-11-30 12:15:17
575;"0";ライブ;ng_word_blocked;"0";40.77.167.44;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-30 12:56:33
576;"0";推し;ng_word_blocked;"0";17.241.219.187;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)";2025-11-30 15:22:51
577;;%E3%82%AF%E3%83%9E;all;"0";66.249.77.231;"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; GoogleOther)";2025-11-30 18:23:15
578;;%E2%96%88%E4%BB%A3%E6%B4%97%E9%BB%91%E9%92%B118316322128%E5%8A%A0%E5%BE%AE%E4%BF%A1;all;"0";129.226.185.215;"Mozilla/5.0 (Linux; Android 8.0.0; VTR-TL00 Build/HUAWEIVTR-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/63.0.3239.83 Mobile Safari/537.36 T7/11.2 baiduboxapp/11.2.0.10 (Baidu; P1 8.0.0)";2025-11-30 18:23:25
579;;█银行卡出售加微信13825425713;all;"0";129.226.185.215;"Mozilla/5.0 (Linux; Android 9; SM-N9760 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/76.0.3809.89 Mobile Safari/537.36 T7/11.17 SP-engine/2.13.0 baiduboxapp/11.17.0.13 (Baidu; P1 9)";2025-11-30 18:23:27
580;"0";アンケート;ng_word_blocked;"0";40.77.167.9;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-30 19:40:15
581;"0";ドイツ人;ng_word_blocked;"0";40.77.167.17;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-30 22:46:00
582;"0";ドイツ人;ng_word_blocked;"0";40.77.167.17;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-11-30 22:46:00
583;;147;all;"0";84.170.138.109;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54";2025-12-01 02:21:40
584;;マエスケ;all;"0";49.51.253.83;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-01 06:13:17
585;;%E3%83%9E%E3%82%A8%E3%82%B9%E3%82%B1;all;"0";43.153.62.161;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-01 07:03:43
586;;マエスケ;all;"0";49.51.196.42;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-01 07:13:10
587;;マエスケ;all;"0";150.109.46.88;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-01 08:02:42
588;;マエスケ;all;"0";43.153.54.14;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-01 08:13:20
589;"0";期間;ng_word_blocked;"0";52.167.144.142;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-01 10:29:04
590;"0";※;ng_word_blocked;"0";"66.249.77.230";"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";2025-12-01 12:04:00
591;"0";参議院議員 支持しますか;ng_word_blocked;"0";157.55.39.197;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-01 18:19:03
592;"0";参議院議員 支持しますか;ng_word_blocked;"0";157.55.39.197;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-01 18:19:03
593;;鬼滅の刃;all;"0";114.17.50.173;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-01 22:31:22
594;;道産子;all;"0";49.51.196.42;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-02 03:15:29
595;"0";西村京太郎;ng_word_blocked;"0";52.167.144.231;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 03:18:51
596;"0";参議院議員 支持しますか;ng_word_blocked;"0";207.46.13.14;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 03:35:08
597;"0";参議院議員 支持しますか;ng_word_blocked;"0";207.46.13.14;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 03:35:08
598;"0";H;ng_word_blocked;"0";17.22.253.7;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)";2025-12-02 04:40:12
599;"0";広告;ng_word_blocked;"0";40.77.167.247;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 07:09:23
600;"0";ライブ;ng_word_blocked;"0";157.55.39.57;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 10:32:23
601;"0";支持しますか;ng_word_blocked;"0";40.77.167.22;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 12:41:14
602;"0";参議院議員 支持しますか;ng_word_blocked;"0";207.46.13.54;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 13:00:21
603;"0";参議院議員 支持しますか;ng_word_blocked;"0";207.46.13.54;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 13:00:21
604;;%E2%96%88%E9%93%B6%E8%A1%8C%E5%8D%A1%E5%8A%A0%E5%BE%AE%E4%BF%A113825425713%E5%87%BA%E7%A7%9F;all;"0";129.226.185.215;"Mozilla/5.0 (Linux; U; Android 6.0.1; zh-CN; SM-C5000 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/11.6.4.950 UCBS/2.11.1.28 Mobile Safari/537.36 AliApp(TB/7.3.2) WindVane/8.3.0 1080X1920";2025-12-02 18:02:11
605;;どれ;all;"0";84.170.138.109;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36 Edg/91.0.864.54";2025-12-02 18:02:56
606;;マエスケ;all;"0";114.17.50.173;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1";2025-12-02 18:54:23
607;;道産子;all;"0";114.17.50.173;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1";2025-12-02 18:58:53
608;;高市;all;"0";114.17.50.173;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1";2025-12-02 19:00:26
609;;高市;all;"0";114.17.50.173;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1";2025-12-02 19:00:26
610;;道産子;all;"0";114.17.50.173;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1";2025-12-02 19:00:34
611;;高市;all;"0";114.17.50.173;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1";2025-12-02 19:00:39
612;;高市;all;"0";114.17.50.173;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1";2025-12-02 19:02:14
613;;高市;all;"0";114.17.50.173;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1";2025-12-02 19:02:17
614;;高市;all;"0";114.17.50.173;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1";2025-12-02 19:02:23
615;;高市;all;"0";114.17.50.173;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36";2025-12-02 20:38:56
616;"0";ライブ;ng_word_blocked;"0";207.46.13.78;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 20:53:29
617;"0";参議院議員 支持しますか;ng_word_blocked;"0";207.46.13.151;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 22:26:41
618;"0";参議院議員 支持しますか;ng_word_blocked;"0";207.46.13.151;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-02 22:26:41
619;;マエスケ;all;"0";106.72.39.98;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36";2025-12-02 22:27:48
620;"0";招待;ng_word_blocked;"0";40.77.167.74;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-03 00:11:51
621;"0";西村京太郎;ng_word_blocked;"0";207.46.13.6;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-03 05:00:30
622;"0";参議院議員 支持しますか;ng_word_blocked;"0";157.55.39.13;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-03 07:54:31
623;"0";参議院議員 支持しますか;ng_word_blocked;"0";157.55.39.13;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-03 07:54:31
624;"0";西村京太郎;ng_word_blocked;"0";40.77.167.77;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-03 09:10:43
626;;ｓｓｓ;all;"0";43.135.144.81;"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1";2025-12-03 13:05:26
627;"0";ドイツ人;ng_word_blocked;"0";157.55.39.58;"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36";2025-12-03 14:30:39
